N,Iterative,Dynamic Programming,Recursive
2855,1.237450,3.248773,-
2856,1.223203,3.303927,-
2857,1.214398,3.333749,-
2858,1.237912,3.284246,-
2859,1.203344,3.277943,-
2860,1.211311,3.317369,-
2861,1.216788,3.273526,-
2862,1.219102,3.314100,-
2863,1.237881,3.350895,-
2864,1.204385,3.284580,-
2865,1.279704,3.251766,-
2866,1.223726,3.296394,-
2867,1.219698,3.276234,-
2868,1.213380,3.337347,-
2869,1.306303,3.190480,-
2870,1.229884,3.351225,-
2871,1.227162,3.499685,-
2872,1.216466,3.375203,-
2873,1.224128,3.285604,-
2874,1.212867,3.249000,-
2875,1.233321,3.249798,-
2876,1.240810,3.332273,-
2877,1.316321,3.420374,-
2878,1.227685,3.434443,-
2879,1.233872,3.311070,-
2880,1.237449,3.352768,-
2881,1.248440,3.323720,-
2882,1.242569,3.277449,-
2883,1.283627,3.480278,-
2884,1.270078,3.287476,-
2885,1.254268,3.301837,-
2886,1.244465,3.390711,-
2887,1.271972,3.307001,-
2888,1.235052,3.301327,-
2889,1.256086,3.248742,-
2890,1.232130,3.312021,-
2891,1.232230,3.351948,-
2892,1.253322,3.317418,-
2893,1.264741,3.346676,-
2894,1.257927,3.247538,-
2895,1.250168,3.527878,-
2896,1.272924,3.303036,-
2897,1.278746,3.254389,-
2898,1.280623,3.309366,-
2899,1.314924,3.308972,-
2900,1.287217,3.324107,-
2901,1.263403,3.469798,-
2902,1.281089,3.287222,-
2903,1.248873,3.427033,-
2904,1.251373,3.370968,-
2905,1.245656,3.330560,-
2906,1.233149,3.293220,-
2907,1.303655,3.494368,-
2908,1.274022,3.365617,-
2909,1.253347,3.328844,-
2910,1.252393,3.407349,-
2911,1.259338,3.373071,-
2912,1.329810,3.327205,-
2913,1.265368,3.377696,-
2914,1.362184,3.412445,-
2915,1.244211,3.394489,-
2916,1.257573,3.433384,-
2917,1.263321,3.419811,-
2918,1.320478,3.312488,-
2919,1.266067,3.409749,-
2920,1.280433,3.355962,-
2921,1.268113,3.314877,-
2922,1.266911,3.309108,-
2923,1.266143,3.363972,-
2924,1.400654,3.298802,-
2925,1.261058,3.402657,-
2926,1.278698,3.376947,-
2927,1.285737,3.405155,-
2928,1.281205,3.426144,-
2929,1.301793,3.364795,-
2930,1.340536,3.385853,-
2931,1.302442,3.540750,-
2932,1.265530,3.402293,-
2933,1.304721,3.344116,-
2934,1.296939,3.398662,-
2935,1.293767,3.382360,-
2936,1.344720,3.370834,-
2937,1.305351,3.423596,-
2938,1.309227,3.402288,-
2939,1.296113,3.428243,-
2940,1.372742,3.434556,-
2941,1.333932,3.497727,-
2942,1.342812,3.491618,-
2943,1.307803,3.473271,-
2944,1.291946,3.360911,-
2945,1.308719,3.492950,-
2946,1.313062,3.517795,-
2947,1.325870,3.488611,-
2948,1.378690,3.401235,-
2949,1.317793,3.522106,-
2950,1.310236,3.482229,-
2951,1.286275,3.394468,-
2952,1.302098,3.424990,-
2953,1.289547,3.495862,-
2954,1.346315,3.368474,-
2955,1.317115,3.536907,-
2956,1.333643,3.487229,-
2957,1.338902,3.433801,-
2958,1.309189,3.586008,-
2959,1.301891,3.531429,-
2960,1.320188,3.489576,-
2961,1.317902,3.596047,-
2962,1.314834,3.471856,-
2963,1.331235,3.487721,-
2964,1.338586,3.528021,-
2965,1.318131,3.551586,-
2966,1.367209,3.511398,-
2967,1.334454,3.671207,-
2968,1.330482,3.622796,-
2969,1.325613,3.503156,-
2970,1.302323,3.458375,-
2971,1.320906,3.607003,-
2972,1.449530,3.447048,-
2973,1.318279,3.678644,-
2974,1.346027,3.519492,-
2975,1.321115,3.516718,-
2976,1.323479,3.492366,-
2977,1.310023,3.722517,-
2978,1.310620,3.499016,-
2979,1.322716,3.709234,-
2980,1.364420,3.562188,-
2981,1.329705,3.547512,-
2982,1.320794,3.764870,-
2983,1.328230,3.626652,-
2984,1.412640,3.566777,-
2985,1.375667,3.669156,-
2986,1.333307,3.515900,-
2987,1.325705,3.572605,-
2988,1.330858,3.640981,-
2989,1.327766,3.482704,-
2990,1.338583,3.551037,-
2991,1.362660,3.708552,-
2992,1.346286,3.585509,-
2993,1.337530,3.504209,-
2994,1.353173,3.556075,-
2995,1.353103,3.523139,-
2996,1.455256,3.526119,-
2997,1.347192,3.725483,-
2998,1.372197,3.542665,-
2999,1.365389,3.605587,-
3000,1.337325,3.564447,-
3001,1.354489,3.695692,-
3002,1.385202,3.520609,-
3003,1.764496,3.577330,-
3004,1.342729,3.552293,-
3005,1.345156,3.541943,-
3006,1.364090,3.626285,-
3007,1.388475,3.514254,-
3008,1.338879,3.780502,-
3009,1.345200,3.599108,-
3010,1.353444,3.616191,-
3011,1.345770,3.632852,-
3012,1.357369,3.690821,-
3013,1.432591,3.510015,-
3014,1.391442,3.802337,-
3015,1.390771,3.613620,-
3016,1.380163,3.590198,-
3017,1.360255,3.636762,-
3018,1.459255,3.497767,-
3019,1.996905,3.287075,-
3020,1.423184,3.457299,-
3021,1.371396,3.577601,-
3022,1.399804,3.549543,-
3023,1.385436,3.689274,-
3024,1.359676,3.463588,-
3025,1.372365,3.666680,-
3026,1.411337,3.613777,-
3027,1.374962,3.643170,-
3028,1.370525,3.548335,-
3029,1.365950,3.952087,-
3030,1.399455,3.531693,-
3031,1.868924,3.740841,-
3032,1.394454,3.631102,-
3033,1.389538,3.529984,-
3034,1.388117,3.630889,-
3035,1.373137,3.636826,-
3036,1.402854,3.516627,-
3037,1.396324,3.835906,-
3038,1.405990,3.621450,-
3039,1.394184,3.570432,-
3040,1.380735,3.601021,-
3041,1.399367,3.568576,-
3042,1.392130,3.937485,-
3043,1.433848,3.812542,-
3044,2.023538,3.403517,-
3045,1.459397,3.741948,-
3046,1.424731,3.541912,-
3047,1.382408,3.577336,-
3048,1.409190,4.052556,-
3049,1.418061,3.649587,-
3050,1.383719,3.695981,-
3051,1.427695,3.737852,-
3052,1.459705,3.607899,-
3053,1.381825,4.042079,-
3054,2.027770,3.402218,-
3055,1.428112,3.618260,-
3056,1.447110,3.877792,-
3057,1.395220,3.605485,-
3058,1.405442,3.808482,-
3059,1.423884,3.703442,-
3060,1.396351,3.662794,-
3061,1.406646,3.713134,-
3062,1.404576,3.763012,-
3063,1.509373,3.733811,-
3064,2.034898,3.814378,-
3065,1.458317,3.669771,-
3066,1.437895,3.622838,-
3067,1.458045,3.758156,-
3068,1.536799,3.868399,-
3069,1.471288,3.937616,-
3070,1.456043,3.766109,-
3071,1.456510,3.681994,-
3072,1.479973,3.716230,-
3073,1.925702,3.579221,-
3074,1.444839,3.851107,-
3075,1.477072,4.105336,-
3076,2.123409,3.432739,-
3077,1.453490,3.713657,-
3078,1.443286,3.842180,-
3079,1.445643,3.634488,-
3080,1.755237,3.747288,-
3081,1.498936,3.701958,-
3082,1.435618,3.663859,-
3083,1.452407,3.673512,-
3084,1.463527,3.746341,-
3085,1.443580,3.740488,-
3086,1.484249,4.100309,-
3087,2.078084,3.458718,-
3088,1.496770,3.867591,-
3089,1.980045,3.565031,-
3090,1.429387,3.706122,-
3091,1.463203,4.067726,-
3092,1.460138,3.881766,-
3093,1.501818,3.779699,-
3094,1.480189,3.899539,-
3095,1.520915,3.764416,-
3096,2.048405,3.886741,-
3097,1.493370,3.949695,-
3098,1.479758,3.844607,-
3099,1.496687,3.947082,-
3100,1.482378,3.883651,-
3101,1.523202,4.255821,-
3102,2.256591,3.565812,-
3103,1.495995,3.973802,-
3104,1.494485,4.092727,-
3105,2.320337,3.526215,-
3106,1.524151,3.743865,-
3107,2.634793,3.627234,-
3108,1.554234,4.016092,-
3109,2.259757,3.520215,-
3110,1.508180,3.861356,-
3111,1.491464,4.159185,-
3112,1.499456,3.869625,-
3113,1.496825,3.946184,-
3114,1.507195,3.968910,-
3115,1.607188,3.968566,-
3116,2.242460,3.896866,-
3117,1.532296,4.020877,-
3118,2.322211,3.547105,-
3119,1.512640,3.952302,-
3120,1.568172,3.952884,-
3121,1.496947,4.299436,-
3122,1.528292,4.023499,-
3123,1.490885,3.949699,-
3124,1.504762,3.886225,-
3125,1.576845,3.985739,-
3126,2.250329,4.007837,-
3127,2.306963,3.598711,-
3128,1.554722,3.963501,-
3129,1.516229,4.097269,-
3130,2.238593,3.600219,-
3131,1.518178,4.226047,-
3132,1.826292,3.828617,-
3133,1.539822,4.079178,-
3134,2.240679,3.588432,-
3135,1.527309,3.959258,-
3136,1.526910,4.388978,-
3137,1.557468,4.031718,-
3138,1.535515,4.122733,-
3139,2.292831,3.591820,-
3140,1.586592,3.992273,-
3141,2.262947,4.008137,-
3142,2.289129,3.575484,-
3143,1.540752,4.087566,-
3144,1.552288,4.119525,-
3145,2.235646,3.615959,-
3146,1.519316,4.225890,-
3147,2.193420,3.674891,-
3148,1.525732,4.092615,-
3149,1.556136,4.135998,-
3150,2.346488,3.661055,-
3151,1.524009,4.307051,-
3152,2.224201,3.668297,-
3153,1.528293,4.107726,-
3154,2.219632,3.677812,-
3155,1.549026,3.968532,-
3156,2.667268,3.668584,-
3157,2.465576,3.707885,-
3158,1.536342,4.106409,-
3159,2.338857,3.882388,-
3160,1.583614,4.011378,-
3161,2.648209,3.717165,-
3162,2.239610,3.620612,-
3163,1.559782,4.183336,-
3164,2.254580,3.704184,-
3165,1.562630,4.016020,-
3166,2.599970,3.881112,-
3167,2.306431,3.744219,-
3168,1.546214,4.124312,-
3169,1.562938,4.156681,-
3170,1.648588,4.094474,-
3171,1.572348,4.488519,-
3172,1.578108,4.222106,-
3173,1.859746,3.989665,-
3174,1.568104,4.095780,-
3175,2.271374,4.319083,-
3176,1.651707,4.163280,-
3177,2.126193,3.710656,-
3178,1.554489,4.456771,-
3179,1.580697,4.163889,-
3180,2.212983,3.689569,-
3181,2.017948,3.756611,-
3182,1.556871,4.317843,-
3183,1.986318,3.809441,-
3184,1.615187,4.223411,-
3185,2.191538,3.691542,-
3186,1.657008,4.302055,-
3187,2.214832,3.938843,-
3188,2.272377,3.664496,-
3189,2.022870,3.820767,-
3190,1.624223,4.364594,-
3191,2.295472,3.743673,-
3192,1.579325,4.434462,-
3193,1.910999,3.911402,-
3194,1.592381,4.482998,-
3195,1.631347,4.205892,-
3196,1.627799,4.194170,-
3197,2.439150,3.907291,-
3198,1.608964,4.343288,-
3199,2.286601,3.841930,-
3200,1.682867,4.215811,-
3201,1.684438,4.284587,-
3202,2.713898,3.842569,-
3203,2.041767,3.890821,-
3204,1.612978,4.260207,-
3205,2.255511,3.828758,-
3206,1.595417,4.294709,-
3207,2.631429,4.313683,-
3208,1.643658,4.496253,-
3209,1.606854,4.497255,-
3210,1.611239,4.279842,-
3211,2.278774,3.876083,-
3212,2.315649,3.864985,-
3213,1.607016,4.491730,-
3214,1.657056,4.465661,-
3215,1.600077,4.461846,-
3216,1.930422,3.950837,-
3217,2.280380,3.955772,-
3218,1.607180,4.468249,-
3219,1.593573,4.429989,-
3220,2.129553,3.893844,-
3221,1.614382,4.306677,-
3222,1.598281,4.567960,-
3223,1.656875,4.390534,-
3224,1.594935,4.377815,-
3225,2.145571,3.990659,-
3226,1.620540,4.581266,-
3227,1.607687,4.479065,-
3228,1.642928,4.536027,-
3229,1.632935,4.375396,-
3230,1.934649,3.832715,-
3231,2.487460,3.822282,-
3232,1.612991,4.465955,-
3233,1.614271,4.473892,-
3234,1.903717,4.140390,-
3235,2.251088,3.947036,-
3236,2.273067,3.965365,-
3237,1.625015,4.501628,-
3238,1.611411,4.370659,-
3239,2.357128,4.159378,-
3240,1.696486,4.414953,-
3241,2.527396,3.931756,-
3242,1.628295,4.424456,-
3243,1.666913,4.483167,-
3244,1.719351,4.274898,-
3245,1.644899,4.549673,-
3246,1.641122,4.494426,-
3247,1.626537,4.515649,-
3248,1.653748,4.482816,-
3249,1.723510,4.375560,-
3250,1.648139,4.697952,-
3251,1.680838,4.503117,-
3252,1.665486,4.523833,-
3253,1.688591,4.737632,-
3254,1.744223,4.410899,-
3255,1.680712,4.744969,-
3256,1.679301,4.514854,-
3257,1.663518,4.567008,-
3258,1.689086,4.630151,-
3259,1.645057,4.553848,-
3260,1.642550,4.702264,-
3261,1.669982,4.584782,-
3262,1.638821,4.584541,-
3263,1.679907,4.471869,-
3264,1.719500,4.739810,-
3265,1.643595,4.529601,-
3266,1.728630,4.577500,-
3267,1.658623,4.626998,-
3268,1.687357,4.584210,-
3269,2.533966,3.976853,-
3270,1.653204,4.523344,-
3271,1.659966,4.580807,-
3272,1.640465,4.459772,-
3273,1.710970,4.719970,-
3274,1.716193,4.528027,-
3275,1.719119,4.514337,-
3276,1.684070,4.380158,-
3277,2.113496,4.178366,-
3278,1.677154,4.513690,-
3279,2.205172,4.110542,-
3280,1.716051,4.585595,-
3281,1.812733,4.256405,-
3282,1.701479,4.734597,-
3283,1.687129,4.583969,-
3284,1.653880,4.599149,-
3285,1.668867,4.540236,-
3286,1.677016,4.499650,-
3287,1.666933,4.805322,-
3288,1.656733,4.685122,-
3289,1.696670,4.676633,-
3290,1.736884,4.499189,-
3291,1.702270,4.806291,-
3292,1.850661,4.487424,-
3293,1.733753,4.594244,-
3294,1.706457,4.717594,-
3295,1.677375,4.655664,-
3296,1.736286,5.013456,-
3297,1.757797,4.607430,-
3298,1.720331,4.575311,-
3299,1.722477,4.555734,-
3300,1.680587,4.534202,-
3301,1.672552,4.881880,-
3302,1.732640,4.631091,-
3303,1.716183,4.698037,-
3304,1.849312,4.387566,-
3305,1.735072,4.817804,-
3306,1.686058,4.620897,-
3307,1.718163,4.578199,-
3308,1.687848,4.507263,-
3309,1.720626,4.564400,-
3310,1.702883,4.812335,-
3311,1.694249,4.706540,-
3312,1.713756,4.623688,-
3313,1.832524,4.435586,-
3314,1.679917,4.995125,-
3315,1.761672,4.673685,-
3316,1.720073,4.761804,-
3317,1.835694,4.407191,-
3318,1.738854,4.602147,-
3319,1.708558,4.891455,-
3320,1.738420,4.725829,-
3321,1.737099,4.732915,-
3322,1.726342,4.584142,-
3323,1.735221,4.900768,-
3324,1.723902,4.693280,-
3325,1.730446,4.738154,-
3326,1.810960,4.593739,-
3327,1.778150,4.743907,-
3328,1.816311,4.612095,-
3329,1.725714,4.724848,-
3330,1.759535,4.728238,-
3331,1.938868,4.309642,-
3332,1.797729,4.731922,-
3333,1.760645,4.640749,-
3334,1.813872,4.557831,-
3335,1.791706,4.807033,-
3336,1.777074,4.584925,-
3337,1.774101,5.034461,-
3338,1.782885,4.801368,-
3339,2.187138,4.289324,-
3340,1.898348,4.655326,-
3341,1.789847,4.983316,-
3342,1.743252,4.850065,-
3343,1.944224,4.696228,-
3344,2.210865,4.535294,-
3345,2.098478,4.976890,-
3346,2.326513,4.668808,-
3347,2.083669,4.945603,-
3348,2.288100,4.700819,-
3349,2.156170,4.872750,-
3350,2.390603,4.708649,-
3351,2.170224,4.828349,-
3352,2.151409,4.756691,-
3353,2.177504,4.704278,-
3354,2.335061,4.835497,-
3355,2.233306,4.828237,-
3356,2.176712,4.838111,-
3357,2.299578,5.059224,-
3358,2.369554,5.079313,-
3359,2.277609,4.800179,-
3360,2.249637,4.989704,-
3361,2.572850,4.792728,-
3362,2.341352,4.680747,-
3363,2.139281,4.828815,-
3364,2.310457,4.778752,-
3365,2.291010,5.442509,-
3366,2.429921,4.785927,-
3367,2.271559,4.851343,-
3368,2.227789,4.786695,-
3369,2.996889,4.770273,-
3370,2.217245,4.773078,-
3371,2.403191,4.673149,-
3372,2.310729,4.679383,-
3373,2.627365,4.827057,-
3374,2.306707,4.724302,-
3375,2.171013,4.781652,-
3376,2.264334,4.759818,-
3377,2.675368,4.894256,-
3378,2.267142,4.774293,-
3379,2.261714,4.904617,-
3380,2.275086,4.723649,-
3381,2.712298,4.672611,-
3382,2.218879,4.819294,-
3383,2.333675,4.782040,-
3384,2.436336,4.790033,-
3385,2.603111,4.832830,-
3386,2.336152,4.685720,-
3387,2.185577,5.030144,-
3388,2.318743,4.731139,-
3389,3.136002,4.685167,-
3390,2.258661,4.849267,-
3391,2.212472,4.898307,-
3392,2.428837,4.842080,-
3393,2.245409,5.421757,-
3394,2.318297,4.852660,-
3395,2.248975,4.901700,-
3396,2.160839,4.751320,-
3397,2.153417,5.333991,-
3398,2.294474,4.924660,-
3399,2.136499,4.936188,-
3400,2.359939,4.821233,-
3401,2.601146,4.765169,-
3402,2.146869,5.029740,-
3403,2.180968,4.901155,-
3404,2.230354,4.861554,-
3405,2.588397,4.953623,-
3406,2.246037,4.836578,-
3407,2.244354,4.864466,-
3408,2.253815,4.842616,-
3409,2.342855,5.300637,-
3410,2.410761,4.794673,-
3411,2.305526,4.868204,-
3412,2.356376,4.810374,-
3413,2.248210,5.387751,-
3414,2.299480,4.936255,-
3415,2.272790,4.662084,-
3416,2.455145,4.764522,-
3417,2.339725,5.213213,-
3418,2.450081,5.086994,-
3419,2.400165,4.853797,-
3420,2.384388,4.872486,-
3421,2.284209,5.197536,-
3422,2.567416,4.890334,-
3423,2.382965,4.965150,-
3424,2.514248,4.883190,-
3425,2.596714,4.883562,-
3426,2.418002,4.916716,-
3427,2.370123,5.075767,-
3428,2.382394,4.852730,-
3429,2.358784,5.112861,-
3430,2.357722,4.881912,-
3431,2.561523,4.943732,-
3432,2.533277,4.878882,-
3433,2.340914,5.008488,-
3434,2.447842,5.001185,-
3435,2.444524,5.090185,-
3436,2.505193,4.871089,-
3437,2.390311,5.272044,-
3438,2.367384,4.980794,-
3439,2.362670,4.942814,-
3440,2.476593,4.897550,-
3441,2.440597,5.207402,-
3442,2.409270,4.911662,-
3443,2.218116,4.980780,-
3444,2.271328,4.921863,-
3445,2.593944,5.208377,-
3446,2.260707,4.975079,-
3447,2.205547,5.171020,-
3448,2.320604,5.003553,-
3449,2.689191,5.158812,-
3450,2.254192,5.126046,-
3451,2.350786,5.028003,-
3452,2.410670,5.116248,-
3453,2.724898,5.091474,-
3454,2.396089,5.081027,-
3455,2.470187,5.168996,-
3456,2.510535,4.892715,-
3457,2.528925,5.114795,-
3458,2.369992,5.137964,-
3459,2.575210,4.986354,-
3460,2.532663,4.909447,-
3461,2.378113,5.314564,-
3462,1.981208,5.254722,-
3463,2.465280,5.167407,-
3464,2.490889,4.893811,-
3465,2.449726,5.383088,-
3466,2.498344,5.016999,-
3467,2.527046,5.029517,-
3468,2.389493,4.978357,-
3469,2.372693,5.514231,-
3470,2.561061,4.955309,-
3471,2.474312,5.194136,-
3472,2.559940,4.886326,-
3473,2.552152,4.947500,-
3474,2.326959,5.036720,-
3475,2.501106,5.027387,-
3476,2.606966,4.867736,-
3477,2.337674,4.996500,-
3478,2.581353,5.092237,-
3479,2.475229,5.014048,-
3480,2.521696,4.978098,-
3481,2.906938,5.055517,-
3482,2.457304,5.021400,-
3483,2.619332,5.582032,-
3484,2.632740,5.054269,-
3485,2.844574,5.075627,-
3486,2.482503,5.121246,-
3487,2.496765,4.924356,-
3488,2.456117,4.929253,-
3489,2.425187,5.132913,-
3490,2.484811,5.052756,-
3491,2.516731,5.053645,-
3492,2.465215,5.028540,-
3493,2.339665,5.208399,-
3494,2.479567,5.161205,-
3495,2.504059,5.129047,-
3496,2.564420,5.086765,-
3497,2.601230,5.286593,-
3498,2.490376,5.020179,-
3499,2.529153,5.116203,-
3500,2.519647,5.124782,-
3501,2.529357,5.530669,-
3502,2.538986,5.092943,-
3503,2.403547,5.082681,-
3504,2.663272,5.310260,-
3505,2.652949,4.884791,-
3506,2.365209,5.225569,-
3507,2.469732,5.516184,-
3508,2.616756,5.106102,-
3509,2.366550,5.196070,-
3510,2.525089,5.250632,-
3511,2.479397,5.199866,-
3512,2.397821,5.105220,-
3513,2.512584,5.266017,-
3514,2.514617,5.177190,-
3515,2.641683,5.329900,-
3516,2.436270,5.167134,-
3517,2.624110,5.178704,-
3518,2.500585,5.213043,-
3519,2.478421,5.120139,-
3520,2.556636,5.253588,-
3521,2.527918,5.217849,-
3522,2.532991,5.213828,-
3523,2.545115,5.112558,-
3524,2.509570,5.223483,-
3525,2.485306,5.399026,-
3526,2.542318,5.287226,-
3527,2.582113,5.121084,-
3528,2.640071,5.577246,-
3529,2.523111,5.289463,-
3530,2.539837,4.954548,-
3531,2.537085,5.513516,-
3532,2.776362,5.432404,-
3533,2.653611,5.240717,-
3534,2.491621,5.181241,-
3535,2.534058,5.449062,-
3536,2.615609,5.287844,-
3537,2.440367,5.350869,-
3538,2.633258,5.154485,-
3539,2.506298,5.473267,-
3540,2.640051,5.159947,-
3541,2.454491,5.196235,-
3542,2.588597,5.385067,-
3543,2.637706,5.094079,-
3544,2.652230,5.315983,-
3545,2.509483,5.188408,-
3546,2.639771,5.248477,-
3547,2.671190,5.411933,-
3548,2.558599,5.249944,-
3549,2.577411,5.434635,-
3550,2.655925,5.447730,-
3551,2.644420,5.358942,-
3552,2.628808,5.356733,-
3553,2.540087,5.322276,-
3554,2.753510,5.268745,-
3555,2.418483,5.514056,-
3556,2.565598,5.152500,-
3557,2.480648,5.364343,-
3558,2.786238,5.316607,-
3559,2.738453,5.466796,-
3560,2.688402,5.393125,-
3561,2.661523,5.641406,-
3562,2.610265,5.347160,-
3563,2.691533,5.414542,-
3564,2.567546,5.346212,-
3565,2.574637,5.434847,-
3566,2.668073,5.414661,-
3567,2.390467,5.719576,-
3568,2.586590,5.562307,-
3569,2.931422,5.648061,-
3570,2.630622,5.411280,-
3571,2.550079,5.424294,-
3572,2.738892,5.395654,-
3573,3.036247,5.612772,-
3574,2.779455,5.447979,-
3575,2.462509,5.475131,-
3576,2.672143,5.550242,-
3577,2.638722,5.544966,-
3578,2.719865,5.481512,-
3579,2.596834,5.398023,-
3580,2.888079,5.830602,-
3581,2.669879,5.485827,-
3582,2.428439,5.442480,-
3583,2.643512,5.564076,-
3584,2.694114,5.509071,-
3585,2.587160,5.548497,-
3586,2.667875,5.345120,-
3587,2.636968,5.671018,-
3588,2.622703,5.487710,-
3589,2.457375,5.485848,-
3590,2.679297,5.688250,-
3591,2.941257,6.314473,-
3592,2.862078,5.508799,-
3593,2.688491,5.663680,-
3594,2.695649,5.734599,-
3595,2.763657,5.512453,-
3596,2.730441,5.567205,-
3597,2.662953,5.681855,-
3598,2.499173,5.584073,-
3599,2.722020,5.522832,-
3600,2.754401,5.465870,-
3601,2.763212,5.702375,-
3602,2.699718,5.497938,-
3603,2.702616,5.447571,-
3604,2.715906,5.737693,-
3605,2.422041,5.344670,-
3606,2.778198,5.634117,-
3607,2.717717,5.199135,-
3608,2.409264,5.596964,-
3609,2.660833,5.744634,-
3610,2.730744,5.599292,-
3611,2.747998,5.473383,-
3612,2.914214,5.726729,-
3613,2.479540,5.656072,-
3614,3.052989,5.405700,-
3615,2.786285,5.411340,-
3616,2.471977,5.600639,-
3617,2.672969,5.623367,-
3618,2.917789,5.652585,-
3619,2.761964,5.698258,-
3620,2.903664,5.659857,-
3621,2.766900,5.647519,-
3622,2.682706,5.606007,-
3623,2.666130,5.707478,-
3624,2.808192,5.562395,-
3625,2.807227,5.682030,-
3626,3.111929,5.814015,-
3627,2.781333,5.609187,-
3628,2.661761,5.647529,-
3629,2.783874,5.843003,-
3630,2.856003,5.800455,-
3631,2.495497,5.654230,-
3632,2.669532,5.875952,-
3633,2.803511,5.806797,-
3634,2.942471,5.467181,-
3635,2.792564,5.627391,-
3636,2.848497,5.649544,-
3637,2.918178,5.791960,-
3638,2.633029,6.027322,-
3639,2.835784,6.079123,-
3640,2.827350,5.602442,-
3641,2.830003,5.876537,-
3642,2.855865,8.642146,-
3643,3.725992,6.941669,-
3644,2.789297,5.621258,-
3645,2.792325,5.632963,-
3646,2.610173,5.388850,-
3647,2.690322,5.543727,-
3648,2.869799,6.310910,-
3649,2.788945,5.494205,-
3650,2.753574,5.600334,-
3651,2.745729,5.399631,-
3652,2.860454,5.408321,-
3653,2.796472,5.409949,-
3654,2.556463,6.347134,-
3655,2.632322,5.331472,-
3656,2.783169,5.482240,-
3657,2.863169,5.527267,-
3658,2.710134,5.368862,-
3659,2.963558,5.538330,-
3660,2.827725,5.410165,-
3661,2.544684,5.764871,-
3662,2.535310,5.507610,-
3663,3.759269,5.398503,-
3664,2.780977,5.433450,-
3665,2.745751,5.595438,-
3666,2.871260,5.513589,-
3667,2.908048,5.467835,-
3668,2.822024,5.690999,-
3669,2.783639,5.624588,-
3670,2.943135,5.398730,-
3671,2.863177,5.482519,-
3672,3.085076,5.521458,-
3673,2.880406,5.518610,-
3674,2.961145,5.436017,-
3675,2.984355,5.673582,-
3676,2.865465,6.267546,-
3677,3.040745,5.475266,-
3678,2.922505,5.545375,-
3679,2.914046,5.467049,-
3680,2.923430,5.547781,-
3681,2.904201,5.584211,-
3682,2.621710,5.923841,-
3683,2.681361,5.573258,-
3684,2.883206,5.526557,-
3685,2.563321,5.681994,-
3686,2.558517,5.419108,-
3687,2.886715,5.613411,-
3688,2.551501,5.293138,-
3689,3.107796,5.430186,-
3690,2.890957,5.598227,-
3691,2.993424,5.443082,-
3692,2.916533,5.664071,-
3693,2.935488,5.576732,-
3694,2.934805,5.507807,-
3695,2.855237,5.499144,-
3696,3.228365,5.405148,-
3697,2.920029,5.495989,-
3698,2.920728,5.551726,-
3699,2.546792,5.748551,-
3700,3.040791,5.313572,-
3701,3.033349,5.357913,-
3702,2.936591,6.013947,-
3703,3.522239,5.308361,-
3704,2.978811,5.517044,-
3705,2.956417,5.505127,-
3706,3.194247,5.425216,-
3707,2.908714,5.650784,-
3708,3.025047,5.258607,-
3709,3.036639,5.978431,-
3710,2.908107,5.650925,-
3711,2.907889,5.543122,-
3712,2.894723,5.740600,-
3713,3.098418,5.508589,-
3714,2.653441,5.406308,-
3715,3.010705,5.459870,-
3716,2.950315,5.626207,-
3717,2.989694,5.588299,-
3718,3.034703,5.556247,-
3719,3.027347,5.631897,-
3720,3.258074,5.357891,-
3721,3.108795,5.535621,-
3722,3.773552,5.680485,-
3723,3.147184,5.341727,-
3724,3.037291,5.436901,-
3725,2.953399,5.568779,-
3726,2.959579,5.767934,-
3727,2.627203,5.525399,-
3728,2.960804,5.474321,-
3729,3.029338,5.421740,-
3730,3.198943,5.429103,-
3731,2.997524,5.550223,-
3732,3.184498,5.369554,-
3733,3.140591,5.389370,-
3734,3.128254,5.399641,-
3735,3.074218,5.475739,-
3736,3.096012,5.383335,-
3737,3.280592,5.346962,-
3738,3.060949,5.487114,-
3739,3.045942,5.550713,-
3740,3.215432,5.641429,-
3741,3.054091,6.158058,-
3742,3.415883,5.790574,-
3743,3.192212,5.489736,-
3744,3.140694,5.512154,-
3745,3.158082,5.301912,-
3746,3.228613,5.474685,-
3747,3.073528,5.405284,-
3748,3.141909,5.470440,-
3749,3.196205,5.493542,-
3750,2.694889,5.701459,-
3751,3.113482,5.597926,-
3752,3.051227,5.545598,-
3753,3.163476,5.427861,-
3754,3.101786,5.507935,-
3755,3.172274,5.426205,-
3756,3.226114,5.609526,-
3757,3.105985,5.447573,-
3758,3.163039,5.441543,-
3759,3.103254,5.565951,-
3760,2.824054,5.551476,-
3761,3.579246,5.769762,-
3762,3.014246,5.490797,-
3763,3.401534,5.447299,-
3764,3.125783,5.698306,-
3765,3.164081,5.497308,-
3766,3.305376,5.608539,-
3767,3.122543,5.496135,-
3768,3.115996,5.521618,-
3769,3.642782,5.558304,-
3770,3.197777,5.501265,-
3771,3.329574,5.433477,-
3772,3.361001,6.588760,-
3773,2.804297,5.893289,-
3774,2.835249,5.695072,-
3775,2.690339,5.983744,-
3776,2.797729,5.922220,-
3777,2.753306,5.636950,-
3778,2.730257,6.007452,-
3779,2.817240,6.427654,-
3780,3.151207,6.181296,-
3781,2.900284,5.988029,-
3782,2.910818,5.896194,-
3783,2.725005,5.856374,-
3784,2.747081,5.567121,-
3785,3.267268,5.590605,-
