N,Iterative,Dynamic Programming,Recursive
2853,0.019564,0.084139,-
2854,0.018496,0.091815,-
2855,0.019054,0.089724,-
2856,0.017690,0.083927,-
2857,0.017155,0.087845,-
2858,0.018407,0.080306,-
2859,0.017824,0.078502,-
2860,0.017480,0.088877,-
2861,0.017607,0.078624,-
2862,0.017108,0.082699,-
2863,0.017339,0.082899,-
2864,0.018887,0.088742,-
2865,0.023381,0.097145,-
2866,0.017894,0.079624,-
2867,0.017117,0.082378,-
2868,0.017507,0.085788,-
2869,0.021779,0.086723,-
2870,0.019835,0.089119,-
2871,0.018505,0.080641,-
2872,0.019029,0.085815,-
2873,0.019004,0.098115,-
2874,0.018715,0.087668,-
2875,0.017742,0.083650,-
2876,0.019741,0.087826,-
2877,0.021016,0.085931,-
2878,0.019836,0.088946,-
2879,0.018494,0.086661,-
2880,0.020943,0.082786,-
2881,0.019259,0.083860,-
2882,0.018591,0.081779,-
2883,0.017355,0.089248,-
2884,0.017865,0.090538,-
2885,0.019378,0.093519,-
2886,0.019287,0.105226,-
2887,0.018526,0.098938,-
2888,0.018311,0.089765,-
2889,0.018033,0.100025,-
2890,0.022061,0.094034,-
2891,0.019238,0.086582,-
2892,0.018184,0.096164,-
2893,0.020323,0.087957,-
2894,0.017863,0.087039,-
2895,0.017897,0.083122,-
2896,0.018860,0.084148,-
2897,0.019468,0.093453,-
2898,0.020893,0.086908,-
2899,0.019311,0.084664,-
2900,0.017728,0.095235,-
2901,0.018490,0.113361,-
2902,0.018762,0.086170,-
2903,0.019172,0.089278,-
2904,0.021644,0.085417,-
2905,0.021625,0.091937,-
2906,0.019824,0.085518,-
2907,0.021169,0.095511,-
2908,0.021669,0.085129,-
2909,0.019418,0.082454,-
2910,0.018914,0.085815,-
2911,0.019257,0.086073,-
2912,0.019644,0.088820,-
2913,0.019642,0.118116,-
2914,0.019640,0.083217,-
2915,0.018732,0.081563,-
2916,0.019347,0.086677,-
2917,0.022022,0.086238,-
2918,0.018898,0.086922,-
2919,0.029019,0.106458,-
2920,0.018363,0.086095,-
2921,0.018906,0.090765,-
2922,0.018012,0.106467,-
2923,0.020881,0.096563,-
2924,0.019739,0.083903,-
2925,0.018886,0.086539,-
2926,0.019058,0.086296,-
2927,0.019428,0.086023,-
2928,0.019113,0.085367,-
2929,0.018624,0.085340,-
2930,0.019423,0.095028,-
2931,0.020083,0.102244,-
2932,0.019832,0.084873,-
2933,0.018844,0.085835,-
2934,0.018226,0.088758,-
2935,0.018264,0.086100,-
2936,0.018273,0.096223,-
2937,0.018608,0.092344,-
2938,0.018968,0.090155,-
2939,0.019512,0.091536,-
2940,0.023492,0.094884,-
2941,0.018275,0.089336,-
2942,0.019777,0.092159,-
2943,0.023258,0.091553,-
2944,0.019747,0.096154,-
2945,0.019220,0.090780,-
2946,0.020421,0.091821,-
2947,0.019494,0.086267,-
2948,0.018955,0.089229,-
2949,0.020819,0.091920,-
2950,0.020359,0.091318,-
2951,0.020146,0.088736,-
2952,0.019210,0.087322,-
2953,0.019478,0.086452,-
2954,0.029509,0.100216,-
2955,0.018291,0.099912,-
2956,0.019173,0.095038,-
2957,0.019717,0.095083,-
2958,0.018960,0.085536,-
2959,0.019047,0.086882,-
2960,0.019693,0.085914,-
2961,0.019846,0.087563,-
2962,0.019719,0.086682,-
2963,0.018815,0.089147,-
2964,0.018809,0.085765,-
2965,0.018685,0.089346,-
2966,0.020388,0.096989,-
2967,0.019326,0.087041,-
2968,0.018235,0.088561,-
2969,0.019143,0.090161,-
2970,0.019780,0.085402,-
2971,0.019094,0.094978,-
2972,0.020772,0.089412,-
2973,0.019517,0.088488,-
2974,0.019082,0.098125,-
2975,0.025805,0.088999,-
2976,0.018928,0.093714,-
2977,0.018925,0.091409,-
2978,0.024643,0.110937,-
2979,0.021189,0.110827,-
2980,0.021631,0.099265,-
2981,0.020067,0.090725,-
2982,0.020111,0.093976,-
2983,0.020717,0.095828,-
2984,0.019724,0.089055,-
2985,0.019041,0.091511,-
2986,0.023123,0.097262,-
2987,0.020723,0.092523,-
2988,0.020678,0.101351,-
2989,0.020356,0.101695,-
2990,0.020703,0.097672,-
2991,0.019103,0.096866,-
2992,0.019584,0.094400,-
2993,0.019481,0.093080,-
2994,0.020075,0.089912,-
2995,0.021312,0.092192,-
2996,0.020532,0.091138,-
2997,0.019406,0.091013,-
2998,0.020371,0.093049,-
2999,0.027532,0.092134,-
3000,0.020586,0.088486,-
3001,0.019673,0.090527,-
3002,0.021338,0.093377,-
3003,0.020852,0.091101,-
3004,0.019339,0.089549,-
3005,0.021454,0.102257,-
3006,0.019397,0.097698,-
3007,0.020693,0.094870,-
3008,0.019648,0.098920,-
3009,0.019242,0.094193,-
3010,0.026398,0.116137,-
3011,0.023938,0.090591,-
3012,0.019337,0.090090,-
3013,0.019606,0.089830,-
3014,0.019781,0.089372,-
3015,0.019371,0.092499,-
3016,0.022775,0.105821,-
3017,0.019572,0.089296,-
3018,0.019432,0.089980,-
3019,0.020247,0.092351,-
3020,0.019675,0.091389,-
3021,0.020062,0.110207,-
3022,0.023726,0.112713,-
3023,0.019634,0.108760,-
3024,0.027556,0.115871,-
3025,0.020272,0.096563,-
3026,0.019578,0.091877,-
3027,0.019607,0.097561,-
3028,0.019480,0.091335,-
3029,0.019906,0.088764,-
3030,0.020340,0.090677,-
3031,0.019952,0.091854,-
3032,0.019457,0.100481,-
3033,0.027011,0.094269,-
3034,0.019190,0.090934,-
3035,0.019530,0.092547,-
3036,0.019637,0.093334,-
3037,0.020664,0.098857,-
3038,0.021300,0.100508,-
3039,0.020603,0.093615,-
3040,0.020469,0.092579,-
3041,0.020906,0.101833,-
3042,0.019950,0.094902,-
3043,0.020531,0.093904,-
3044,0.021875,0.093943,-
3045,0.019862,0.095404,-
3046,0.020405,0.096321,-
3047,0.020504,0.094687,-
3048,0.022040,0.096896,-
3049,0.021375,0.101454,-
3050,0.020079,0.089770,-
3051,0.021688,0.088990,-
3052,0.021898,0.103167,-
3053,0.020407,0.100707,-
3054,0.022468,0.095268,-
3055,0.021456,0.099898,-
3056,0.019889,0.100126,-
3057,0.020154,0.099839,-
3058,0.019944,0.095808,-
3059,0.021031,0.093629,-
3060,0.020941,0.097648,-
3061,0.020307,0.089520,-
3062,0.019376,0.090659,-
3063,0.020433,0.094655,-
3064,0.019975,0.092914,-
3065,0.020551,0.094619,-
3066,0.024968,0.106523,-
3067,0.027352,0.097890,-
3068,0.021856,0.093735,-
3069,0.021829,0.096959,-
3070,0.021332,0.096911,-
3071,0.020607,0.095772,-
3072,0.028873,0.095749,-
3073,0.020046,0.099361,-
3074,0.022955,0.096938,-
3075,0.022349,0.098601,-
3076,0.021357,0.101485,-
3077,0.021099,0.101425,-
3078,0.020671,0.095659,-
3079,0.021420,0.105141,-
3080,0.021937,0.102560,-
3081,0.021710,0.098973,-
3082,0.021923,0.099758,-
3083,0.021688,0.097429,-
3084,0.020973,0.102446,-
3085,0.020979,0.095435,-
3086,0.021232,0.100305,-
3087,0.023022,0.101087,-
3088,0.027591,0.120065,-
3089,0.021570,0.111314,-
3090,0.021191,0.093825,-
3091,0.019963,0.095966,-
3092,0.021423,0.097597,-
3093,0.020570,0.097168,-
3094,0.021239,0.096444,-
3095,0.020867,0.093424,-
3096,0.022245,0.093469,-
3097,0.021189,0.098156,-
3098,0.020314,0.094209,-
3099,0.020433,0.095326,-
3100,0.021318,0.102822,-
3101,0.020497,0.109790,-
3102,0.021349,0.098536,-
3103,0.022136,0.098363,-
3104,0.022533,0.103343,-
3105,0.020407,0.104735,-
3106,0.020655,0.096157,-
3107,0.021889,0.095264,-
3108,0.020448,0.095662,-
3109,0.020551,0.100252,-
3110,0.022386,0.101938,-
3111,0.023277,0.100671,-
3112,0.020802,0.096683,-
3113,0.023922,0.111341,-
3114,0.022472,0.097990,-
3115,0.021136,0.099129,-
3116,0.021967,0.105478,-
3117,0.029354,0.105395,-
3118,0.022533,0.096224,-
3119,0.020957,0.100862,-
3120,0.022013,0.113718,-
3121,0.028031,0.126545,-
3122,0.023115,0.101912,-
3123,0.021277,0.101084,-
3124,0.021078,0.132286,-
3125,0.044383,0.114684,-
3126,0.020637,0.094471,-
3127,0.021609,0.099082,-
3128,0.022711,0.104750,-
3129,0.020992,0.127714,-
3130,0.024476,0.096608,-
3131,0.021883,0.198025,-
3132,0.027054,0.102431,-
3133,0.022793,0.096835,-
3134,0.023309,0.197541,-
3135,0.036358,0.135949,-
3136,0.021630,0.100505,-
3137,0.021184,0.099932,-
3138,0.021818,0.103180,-
3139,0.022882,0.104749,-
3140,0.022271,0.101615,-
3141,0.023246,0.124730,-
3142,0.021920,0.098610,-
3143,0.023098,0.106242,-
3144,0.023268,0.103655,-
3145,0.023206,0.098395,-
3146,0.021448,0.101655,-
3147,0.024251,0.099224,-
3148,0.021077,0.107148,-
3149,0.021149,0.119788,-
3150,0.022008,0.102787,-
3151,0.022664,0.119367,-
3152,0.021947,0.099102,-
3153,0.021193,0.096324,-
3154,0.024063,0.107229,-
3155,0.022480,0.101510,-
3156,0.021299,0.098268,-
3157,0.021292,0.101494,-
3158,0.021718,0.100909,-
3159,0.021204,0.097133,-
3160,0.021383,0.109572,-
3161,0.027084,0.114162,-
3162,0.020984,0.098095,-
3163,0.021014,0.097747,-
3164,0.022550,0.105183,-
3165,0.026690,0.107936,-
3166,0.022889,0.104271,-
3167,0.022254,0.109318,-
3168,0.024278,0.105400,-
3169,0.022915,0.104389,-
3170,0.022546,0.104743,-
3171,0.022076,0.103793,-
3172,0.024086,0.109485,-
3173,0.021592,0.100630,-
3174,0.021264,0.102146,-
3175,0.021621,0.102591,-
3176,0.022023,0.102110,-
3177,0.021404,0.103191,-
3178,0.021777,0.102063,-
3179,0.021563,0.108028,-
3180,0.023259,0.109667,-
3181,0.021872,0.102522,-
3182,0.023252,0.113700,-
3183,0.022048,0.100270,-
3184,0.021552,0.099011,-
3185,0.024177,0.107064,-
3186,0.023533,0.101299,-
3187,0.021466,0.105318,-
3188,0.021987,0.107086,-
3189,0.024705,0.108776,-
3190,0.027595,0.106877,-
3191,0.023548,0.106606,-
3192,0.022706,0.099818,-
3193,0.022523,0.102493,-
3194,0.022003,0.109976,-
3195,0.022004,0.109349,-
3196,0.021961,0.105548,-
3197,0.023426,0.106030,-
3198,0.021937,0.102144,-
3199,0.021717,0.101527,-
3200,0.022680,0.103173,-
3201,0.023680,0.103715,-
3202,0.022158,0.108686,-
3203,0.023319,0.105551,-
3204,0.024502,0.109953,-
3205,0.027958,0.106934,-
3206,0.025098,0.110987,-
3207,0.021986,0.109760,-
3208,0.024239,0.110741,-
3209,0.021981,0.116392,-
3210,0.033847,0.109833,-
3211,0.025815,0.107705,-
3212,0.024449,0.112936,-
3213,0.022956,0.108598,-
3214,0.023049,0.104968,-
3215,0.023439,0.108678,-
3216,0.023388,0.105599,-
3217,0.023272,0.111666,-
3218,0.022287,0.104182,-
3219,0.022266,0.107527,-
3220,0.021972,0.109364,-
3221,0.023067,0.107812,-
3222,0.022255,0.111752,-
3223,0.022869,0.110308,-
3224,0.024147,0.131218,-
3225,0.023460,0.115354,-
3226,0.023000,0.102419,-
3227,0.021858,0.116208,-
3228,0.022025,0.101263,-
3229,0.021882,0.101448,-
3230,0.023800,0.110814,-
3231,0.024960,0.114094,-
3232,0.026018,0.107374,-
3233,0.023041,0.103242,-
3234,0.027451,0.126114,-
3235,0.027234,0.116481,-
3236,0.022423,0.108044,-
3237,0.022052,0.104319,-
3238,0.022857,0.105136,-
3239,0.024742,0.137957,-
3240,0.024626,0.127289,-
3241,0.025841,0.109290,-
3242,0.024683,0.112932,-
3243,0.024740,0.112532,-
3244,0.024136,0.111071,-
3245,0.023616,0.109969,-
3246,0.032208,0.103352,-
3247,0.021982,0.105212,-
3248,0.022561,0.107598,-
3249,0.023039,0.102693,-
3250,0.022891,0.103801,-
3251,0.023746,0.109087,-
3252,0.023204,0.105127,-
3253,0.023207,0.122137,-
3254,0.022250,0.107426,-
3255,0.024358,0.106481,-
3256,0.022186,0.107081,-
3257,0.023748,0.111953,-
3258,0.030453,0.111234,-
3259,0.023142,0.108426,-
3260,0.025996,0.108510,-
3261,0.022568,0.104575,-
3262,0.022753,0.110149,-
3263,0.024470,0.113970,-
3264,0.025455,0.113150,-
3265,0.024196,0.109171,-
3266,0.023191,0.110226,-
3267,0.024637,0.115805,-
3268,0.023350,0.129092,-
3269,0.022846,0.108313,-
3270,0.023235,0.107781,-
3271,0.022972,0.105492,-
3272,0.023222,0.105656,-
3273,0.025453,0.118819,-
3274,0.022923,0.109830,-
3275,0.029470,0.115637,-
3276,0.023553,0.111716,-
3277,0.024373,0.113310,-
3278,0.023324,0.108857,-
3279,0.026960,0.122399,-
3280,0.023903,0.111102,-
3281,0.023420,0.109918,-
3282,0.027067,0.147753,-
3283,0.022882,0.106659,-
3284,0.023976,0.104992,-
3285,0.022512,0.105094,-
3286,0.023200,0.108605,-
3287,0.024309,0.113279,-
3288,0.023171,0.108429,-
3289,0.029297,0.107418,-
3290,0.023717,0.105723,-
3291,0.023116,0.106212,-
3292,0.022413,0.106595,-
3293,0.022486,0.111507,-
3294,0.023761,0.118499,-
3295,0.023720,0.118302,-
3296,0.024316,0.124515,-
3297,0.024417,0.129495,-
3298,0.023221,0.113203,-
3299,0.024827,0.114591,-
3300,0.022878,0.109956,-
3301,0.023812,0.109605,-
3302,0.035406,0.120581,-
3303,0.028578,0.108163,-
3304,0.023775,0.112389,-
3305,0.024482,0.107718,-
3306,0.022575,0.106889,-
3307,0.022892,0.109098,-
3308,0.023242,0.119436,-
3309,0.026776,0.110901,-
3310,0.023379,0.115071,-
3311,0.031625,0.141136,-
3312,0.025818,0.112247,-
3313,0.024101,0.110533,-
3314,0.023078,0.112220,-
3315,0.023130,0.111713,-
3316,0.025439,0.116876,-
3317,0.030037,0.115687,-
3318,0.024207,0.118120,-
3319,0.024804,0.111506,-
3320,0.023918,0.112053,-
3321,0.023634,0.122594,-
3322,0.024173,0.108180,-
3323,0.023281,0.106699,-
3324,0.024773,0.107725,-
3325,0.029379,0.136509,-
3326,0.023375,0.111780,-
3327,0.024994,0.115444,-
3328,0.023378,0.108985,-
3329,0.024097,0.107545,-
3330,0.023424,0.110314,-
3331,0.030070,0.115135,-
3332,0.024335,0.112515,-
3333,0.045008,0.123600,-
3334,0.025402,0.120176,-
3335,0.029660,0.116304,-
3336,0.024512,0.119927,-
3337,0.024617,0.125041,-
3338,0.023859,0.125045,-
3339,0.023587,0.113561,-
3340,0.028474,0.116835,-
3341,0.041998,0.129621,-
3342,0.028889,0.152855,-
3343,0.025630,0.110064,-
3344,0.025416,0.117343,-
3345,0.026578,0.127500,-
3346,0.027001,0.119691,-
3347,0.023335,0.109954,-
3348,0.023849,0.123321,-
3349,0.030620,0.112878,-
3350,0.026909,0.112898,-
3351,0.024317,0.111179,-
3352,0.028889,0.122661,-
3353,0.024169,0.114464,-
3354,0.025461,0.113617,-
3355,0.024201,0.128921,-
3356,0.043318,0.137106,-
3357,0.027612,0.113307,-
3358,0.024538,0.116576,-
3359,0.024711,0.115213,-
3360,0.027909,0.126847,-
3361,0.024274,0.120746,-
3362,0.028492,0.122191,-
3363,0.027612,0.124741,-
3364,0.024435,0.129923,-
3365,0.030228,0.137049,-
3366,0.029830,0.114474,-
3367,0.024040,0.120531,-
3368,0.025655,0.118298,-
3369,0.025756,0.128421,-
3370,0.029888,0.117351,-
3371,0.025268,0.126878,-
3372,0.026778,0.113137,-
3373,0.024576,0.113821,-
3374,0.024096,0.112380,-
3375,0.024718,0.110198,-
3376,0.024325,0.117774,-
3377,0.026250,0.112850,-
3378,0.024402,0.127627,-
3379,0.029075,0.118066,-
3380,0.025066,0.115307,-
3381,0.024599,0.115572,-
3382,0.024983,0.115207,-
3383,0.025296,0.122990,-
3384,0.026630,0.119869,-
3385,0.025533,0.121139,-
3386,0.024384,0.109698,-
3387,0.024271,0.110085,-
3388,0.023479,0.117186,-
3389,0.026411,0.120917,-
3390,0.026070,0.136020,-
3391,0.025053,0.117227,-
3392,0.026502,0.158323,-
3393,0.026416,0.126993,-
3394,0.026471,0.118344,-
3395,0.025430,0.120027,-
3396,0.027656,0.125531,-
3397,0.031711,0.119486,-
3398,0.025978,0.124488,-
3399,0.025539,0.114891,-
3400,0.027146,0.120201,-
3401,0.024941,0.115061,-
3402,0.027070,0.122312,-
3403,0.026117,0.129017,-
3404,0.025283,0.120981,-
3405,0.026702,0.158741,-
3406,0.024413,0.127581,-
3407,0.025110,0.117929,-
3408,0.024526,0.117095,-
3409,0.025862,0.144057,-
3410,0.029816,0.120009,-
3411,0.024233,0.118288,-
3412,0.025737,0.118300,-
3413,0.025069,0.116319,-
3414,0.025455,0.117984,-
3415,0.026234,0.122094,-
3416,0.024941,0.120848,-
3417,0.024981,0.117372,-
3418,0.040013,0.153382,-
3419,0.024836,0.117202,-
3420,0.026351,0.126250,-
3421,0.025643,0.118410,-
3422,0.027430,0.123761,-
3423,0.029996,0.129017,-
3424,0.026421,0.132334,-
3425,0.027158,0.122036,-
3426,0.027351,0.117493,-
3427,0.025040,0.127751,-
3428,0.026575,0.121532,-
3429,0.032237,0.114946,-
3430,0.026027,0.114471,-
3431,0.025094,0.154949,-
3432,0.027061,0.119529,-
3433,0.025767,0.118539,-
3434,0.024896,0.120047,-
3435,0.026068,0.119002,-
3436,0.025368,0.121540,-
3437,0.028056,0.133865,-
3438,0.027438,0.123986,-
3439,0.025406,0.115957,-
3440,0.024903,0.117258,-
3441,0.025433,0.121740,-
3442,0.026582,0.121868,-
3443,0.028367,0.132144,-
3444,0.027868,0.150012,-
3445,0.026151,0.116374,-
3446,0.026438,0.119889,-
3447,0.025942,0.121093,-
3448,0.025851,0.121687,-
3449,0.025738,0.126348,-
3450,0.028863,0.134229,-
3451,0.026193,0.119423,-
3452,0.024520,0.112477,-
3453,0.025308,0.121618,-
3454,0.027782,0.128889,-
3455,0.032497,0.122401,-
3456,0.025618,0.126504,-
3457,0.025669,0.141287,-
3458,0.026787,0.136886,-
3459,0.026090,0.126433,-
3460,0.027696,0.139326,-
3461,0.029574,0.150837,-
3462,0.030608,0.126806,-
3463,0.025682,0.121579,-
3464,0.028341,0.128051,-
3465,0.026682,0.161856,-
3466,0.026086,0.120977,-
3467,0.027308,0.125146,-
3468,0.027173,0.119917,-
3469,0.028711,0.144336,-
3470,0.028216,0.122341,-
3471,0.025772,0.124991,-
3472,0.027226,0.127497,-
3473,0.027261,0.127352,-
3474,0.028044,0.122511,-
3475,0.026813,0.122654,-
3476,0.026072,0.121184,-
3477,0.026729,0.127757,-
3478,0.027714,0.157481,-
3479,0.026588,0.119574,-
3480,0.025330,0.128800,-
3481,0.039022,0.132286,-
3482,0.030098,0.159032,-
3483,0.027360,0.139771,-
3484,0.026306,0.133623,-
3485,0.026804,0.122413,-
3486,0.034914,0.141167,-
3487,0.028184,0.136770,-
3488,0.032164,0.151369,-
3489,0.030914,0.139673,-
3490,0.030739,0.134365,-
3491,0.028904,0.132518,-
3492,0.027574,0.140138,-
3493,0.027781,0.130143,-
3494,0.042245,0.143575,-
3495,0.026318,0.123857,-
3496,0.026534,0.124755,-
3497,0.025783,0.128306,-
3498,0.029833,0.120020,-
3499,0.028597,0.122770,-
3500,0.026535,0.122539,-
3501,0.027554,0.125365,-
3502,0.028287,0.130584,-
3503,0.029428,0.125720,-
3504,0.027719,0.123183,-
3505,0.028411,0.131238,-
3506,0.034827,0.134515,-
3507,0.027844,0.121511,-
3508,0.029687,0.136765,-
3509,0.025825,0.122313,-
3510,0.028911,0.127894,-
3511,0.027214,0.133341,-
3512,0.026804,0.129474,-
3513,0.029673,0.123629,-
3514,0.026970,0.122883,-
3515,0.025892,0.126089,-
3516,0.027774,0.159266,-
3517,0.026271,0.127334,-
3518,0.026861,0.127365,-
3519,0.026732,0.155644,-
3520,0.026038,0.145942,-
3521,0.026982,0.131974,-
3522,0.028296,0.139119,-
3523,0.029523,0.133449,-
3524,0.027964,0.128115,-
3525,0.027275,0.137184,-
3526,0.029458,0.129702,-
3527,0.029199,0.137259,-
3528,0.026140,0.137121,-
3529,0.026931,0.127006,-
3530,0.029347,0.130526,-
3531,0.026845,0.159100,-
3532,0.026796,0.133691,-
3533,0.027937,0.126340,-
3534,0.027364,0.131665,-
3535,0.026654,0.125536,-
3536,0.026214,0.130971,-
3537,0.029519,0.130690,-
3538,0.026970,0.130189,-
3539,0.029146,0.130590,-
3540,0.032150,0.161090,-
3541,0.030941,0.145669,-
3542,0.028761,0.126759,-
3543,0.027545,0.155449,-
3544,0.029390,0.133268,-
3545,0.027189,0.127127,-
3546,0.030878,0.140981,-
3547,0.029101,0.143145,-
3548,0.030031,0.134544,-
3549,0.027461,0.131690,-
3550,0.034694,0.140103,-
3551,0.028286,0.129859,-
3552,0.035969,0.167942,-
3553,0.028914,0.135692,-
3554,0.029912,0.159964,-
3555,0.031206,0.129836,-
3556,0.027953,0.143425,-
3557,0.037275,0.152805,-
3558,0.028794,0.138884,-
3559,0.030306,0.136561,-
3560,0.027001,0.129127,-
3561,0.027076,0.129885,-
3562,0.027030,0.131248,-
3563,0.030927,0.144080,-
3564,0.027929,0.126237,-
3565,0.027325,0.124177,-
3566,0.027098,0.136677,-
3567,0.026958,0.128941,-
3568,0.030847,0.137289,-
3569,0.030889,0.155952,-
3570,0.028164,0.128262,-
3571,0.026887,0.131647,-
3572,0.028327,0.130870,-
3573,0.028012,0.158300,-
3574,0.027255,0.132393,-
3575,0.028495,0.137585,-
3576,0.028455,0.139322,-
3577,0.027637,0.134626,-
3578,0.029150,0.137408,-
3579,0.027399,0.130995,-
3580,0.028090,0.133125,-
3581,0.028823,0.134780,-
3582,0.035401,0.134272,-
3583,0.029234,0.141873,-
3584,0.029581,0.153749,-
3585,0.030142,0.152937,-
3586,0.029696,0.128162,-
3587,0.029094,0.130617,-
3588,0.027240,0.132512,-
3589,0.029498,0.130405,-
3590,0.029939,0.167757,-
3591,0.028639,0.153419,-
3592,0.029141,0.135831,-
3593,0.028482,0.128730,-
3594,0.027228,0.128646,-
3595,0.026816,0.128664,-
3596,0.027521,0.152008,-
3597,0.028980,0.130180,-
3598,0.028148,0.142497,-
3599,0.027995,0.138098,-
3600,0.028631,0.137746,-
3601,0.029449,0.131172,-
3602,0.027887,0.160396,-
3603,0.029279,0.143389,-
3604,0.028579,0.131653,-
3605,0.027347,0.130698,-
3606,0.027520,0.129946,-
3607,0.027562,0.136026,-
3608,0.027910,0.143908,-
3609,0.032630,0.148333,-
3610,0.029649,0.136864,-
3611,0.028987,0.131673,-
3612,0.028172,0.140876,-
3613,0.028530,0.132432,-
3614,0.029899,0.188277,-
3615,0.029715,0.142183,-
3616,0.028707,0.133391,-
3617,0.028452,0.148652,-
3618,0.027981,0.132672,-
3619,0.029985,0.142414,-
3620,0.030644,0.147003,-
3621,0.031452,0.147520,-
3622,0.028086,0.145919,-
3623,0.030775,0.145451,-
3624,0.029259,0.136636,-
3625,0.030953,0.168728,-
3626,0.030933,0.153013,-
3627,0.033779,0.137797,-
3628,0.029226,0.138145,-
3629,0.029628,0.142145,-
3630,0.028249,0.134082,-
3631,0.030750,0.143283,-
3632,0.029464,0.138671,-
3633,0.036665,0.135919,-
3634,0.029569,0.134850,-
3635,0.029227,0.138289,-
3636,0.028450,0.157631,-
3637,0.027494,0.131466,-
3638,0.028455,0.168763,-
3639,0.029596,0.159507,-
3640,0.029409,0.131946,-
3641,0.027852,0.129813,-
3642,0.029021,0.134985,-
3643,0.029941,0.138449,-
3644,0.030918,0.149617,-
3645,0.029345,0.138556,-
3646,0.028914,0.139119,-
3647,0.030203,0.139166,-
3648,0.029019,0.167426,-
3649,0.028120,0.153366,-
3650,0.030033,0.176339,-
3651,0.036041,0.179791,-
3652,0.029598,0.141468,-
3653,0.030084,0.140305,-
3654,0.029700,0.132748,-
3655,0.030687,0.136573,-
3656,0.028700,0.146145,-
3657,0.033237,0.134581,-
3658,0.028443,0.137836,-
3659,0.029326,0.157728,-
3660,0.029324,0.153560,-
3661,0.030930,0.141582,-
3662,0.030597,0.147658,-
3663,0.029437,0.145365,-
3664,0.028218,0.131896,-
3665,0.029057,0.132807,-
3666,0.029241,0.136806,-
3667,0.029210,0.142638,-
3668,0.029779,0.142470,-
3669,0.030203,0.140725,-
3670,0.030771,0.156274,-
3671,0.029719,0.139853,-
3672,0.030863,0.145738,-
3673,0.028791,0.143832,-
3674,0.028952,0.145115,-
3675,0.033177,0.140714,-
3676,0.029697,0.141982,-
3677,0.029895,0.148861,-
3678,0.030309,0.142435,-
3679,0.028777,0.147785,-
3680,0.030374,0.139895,-
3681,0.029543,0.140870,-
3682,0.053401,0.157402,-
3683,0.030714,0.153982,-
3684,0.030911,0.154287,-
3685,0.029761,0.145037,-
3686,0.029727,0.145316,-
3687,0.030767,0.146359,-
3688,0.041656,0.162155,-
3689,0.029515,0.142846,-
3690,0.030250,0.156195,-
3691,0.028885,0.134354,-
3692,0.030195,0.135325,-
3693,0.051875,0.173397,-
3694,0.031814,0.152272,-
3695,0.028354,0.151300,-
3696,0.032007,0.139110,-
3697,0.029510,0.138866,-
3698,0.035468,0.145677,-
3699,0.035378,0.185943,-
3700,0.031030,0.147843,-
3701,0.029536,0.141652,-
3702,0.028783,0.135687,-
3703,0.031865,0.165768,-
3704,0.032776,0.158335,-
3705,0.029759,0.135626,-
3706,0.029308,0.138747,-
3707,0.029549,0.135282,-
3708,0.029089,0.159024,-
3709,0.029206,0.156461,-
3710,0.029941,0.152987,-
3711,0.041842,0.176165,-
3712,0.031805,0.137607,-
3713,0.051245,0.164739,-
3714,0.032267,0.186613,-
3715,0.032707,0.155235,-
3716,0.029742,0.139077,-
3717,0.028922,0.146583,-
3718,0.029410,0.143776,-
3719,0.030622,0.148875,-
3720,0.031828,0.164174,-
3721,0.034364,0.150298,-
3722,0.029196,0.145529,-
3723,0.031544,0.151955,-
3724,0.034486,0.144759,-
3725,0.032592,0.178707,-
3726,0.034083,0.155879,-
3727,0.035566,0.164531,-
3728,0.034097,0.153888,-
3729,0.032998,0.152868,-
3730,0.032778,0.153552,-
3731,0.036641,0.182608,-
3732,0.032030,0.146924,-
3733,0.031582,0.169795,-
3734,0.040345,0.154729,-
3735,0.033324,0.176127,-
3736,0.031673,0.163237,-
3737,0.032839,0.147959,-
3738,0.031168,0.149955,-
3739,0.030232,0.145934,-
3740,0.034587,0.151652,-
3741,0.030842,0.149644,-
3742,0.029770,0.139892,-
3743,0.029756,0.137597,-
3744,0.029453,0.144926,-
3745,0.030008,0.154218,-
3746,0.029944,0.169751,-
3747,0.030389,0.148766,-
3748,0.032143,0.145481,-
3749,0.030862,0.146097,-
3750,0.030712,0.155563,-
3751,0.031799,0.152343,-
3752,0.033824,0.143439,-
3753,0.030973,0.145983,-
3754,0.031205,0.143017,-
3755,0.031404,0.145209,-
3756,0.029889,0.146032,-
3757,0.030898,0.183753,-
3758,0.030001,0.206893,-
3759,0.029868,0.147279,-
3760,0.031554,0.150258,-
3761,0.032303,0.156005,-
3762,0.032428,0.171303,-
3763,0.030588,0.146908,-
3764,0.033511,0.149557,-
3765,0.032595,0.146644,-
3766,0.031408,0.144540,-
3767,0.030676,0.156854,-
3768,0.031419,0.158009,-
3769,0.034019,0.157979,-
3770,0.031481,0.156984,-
3771,0.031754,0.151800,-
3772,0.031407,0.155043,-
3773,0.036916,0.149459,-
3774,0.030351,0.145986,-
3775,0.031549,0.191456,-
3776,0.043041,0.142963,-
3777,0.030131,0.142269,-
3778,0.046809,0.159814,-
3779,0.030722,0.190083,-
3780,0.029514,0.151288,-
3781,0.030677,0.145949,-
3782,0.030967,0.168934,-
3783,0.034147,0.149058,-
